team,id,win,champions,champion_ids
red,4415764211,True,"['Lulu', 'Master Yi', 'Vladimir', ""Kog'Maw"", 'Janna']","[67, 72, 134, 60, 42]"
blue,4415744659,True,"['Cassiopeia', 'Ekko', 'Sett', 'Vayne', 'Nami']","[17, 24, 102, 129, 77]"
red,4415744659,False,"['Lulu', 'Master Yi', 'Talon', ""Kai'Sa"", 'Leona']","[67, 72, 117, 48, 63]"
blue,4415384547,False,"[""Rek'Sai"", 'Rengar', 'Lulu', 'Draven', 'Sona']","[94, 96, 67, 22, 110]"
red,4415384547,True,"['Camille', ""Kha'Zix"", ""Vel'Koz"", 'Miss Fortune', 'Nami']","[16, 57, 131, 73, 77]"
blue,4410405274,False,"['Lulu', 'Nocturne', 'Zilean', 'Jhin', 'Thresh']","[67, 82, 146, 46, 120]"
red,4410405274,True,"['Renekton', 'Nidalee', 'Taliyah', 'Soraka', 'Nautilus']","[95, 81, 116, 111, 79]"
blue,4408093080,True,"['Renekton', 'Shaco', 'Ziggs', 'Jhin', ""Vel'Koz""]","[95, 103, 145, 46, 131]"
red,4408093080,False,"['Lulu', 'Jarvan IV', 'Syndra', 'Caitlyn', 'Volibear']","[67, 43, 114, 15, 135]"
blue,4407947184,False,"['Soraka', 'Olaf', 'Senna', 'LeBlanc', 'Braum']","[111, 84, 101, 61, 14]"
red,4407947184,True,"['Lulu', 'Jarvan IV', 'Syndra', 'Miss Fortune', 'Veigar']","[67, 43, 114, 73, 130]"
blue,4407375085,True,"['Volibear', 'Sejuani', 'Cassiopeia', 'Jhin', 'Soraka']","[135, 100, 17, 46, 111]"
red,4407375085,False,"['Nasus', 'Amumu', 'Katarina', 'Draven', 'Yuumi']","[78, 4, 53, 22, 142]"
blue,4407117075,True,"['Lulu', 'Sylas', 'Cassiopeia', 'Aphelios', 'Pyke']","[67, 113, 17, 7, 89]"
red,4407117075,False,"['Fiora', 'Nidalee', 'LeBlanc', 'Miss Fortune', 'Fiddlesticks']","[29, 81, 61, 73, 28]"
blue,4407104072,True,"['Volibear', ""Kha'Zix"", 'Talon', 'Corki', 'Braum']","[135, 57, 117, 19, 14]"
red,4407104072,False,"['Lulu', 'Ekko', 'Tristana', 'Xayah', 'Soraka']","[67, 24, 121, 137, 111]"
blue,4724483363,False,"['Gnar', 'Lee Sin', 'Malzahar', 'Senna', 'Soraka']","[34, 62, 70, 101, 111]"
red,4724483363,True,"['Fiora', 'Ivern', 'Talon', ""Vel'Koz"", 'Morgana']","[29, 41, 117, 131, 76]"
blue,4720007993,False,"['Urgot', 'Kayn', 'Zed', 'Twisted Fate', 'Swain']","[127, 55, 144, 124, 112]"
red,4720007993,True,"['Volibear', 'Nidalee', 'Irelia', 'Ashe', 'Lulu']","[135, 81, 40, 8, 67]"
blue,4717458752,False,"['Sett', 'Zac', 'Orianna', 'Jinx', 'Soraka']","[102, 143, 85, 47, 111]"
red,4717458752,True,"['Ornn', 'Karthus', 'Kayn', ""Kog'Maw"", 'Janna']","[86, 51, 55, 60, 42]"
blue,4715593975,True,"['Ornn', 'Elise', 'Lucian', 'Vayne', 'Lux']","[86, 25, 66, 129, 68]"
red,4715593975,False,"['Jax', 'Rammus', 'Corki', 'Twitch', 'Lulu']","[44, 93, 19, 125, 67]"
blue,4713555113,False,"['Wukong', 'Trundle', 'Vladimir', 'Vayne', 'Soraka']","[74, 122, 134, 129, 111]"
red,4713555113,True,"['Ornn', 'Lee Sin', 'Qiyana', 'Lucian', 'Taric']","[86, 62, 90, 66, 118]"
blue,4699432490,False,"['Volibear', 'Nidalee', 'Cassiopeia', 'Aphelios', 'Thresh']","[135, 81, 17, 7, 120]"
red,4699432490,True,"['Darius', 'Ekko', 'Orianna', 'Twitch', 'Yuumi']","[20, 24, 85, 125, 142]"
blue,4699354897,False,"['Nocturne', 'Ekko', 'Renekton', 'Yasuo', 'Pyke']","[82, 24, 95, 140, 89]"
red,4699354897,True,"['Vladimir', 'Warwick', 'Pantheon', 'Draven', 'Nautilus']","[134, 136, 87, 22, 79]"
blue,4698192460,True,"['Jayce', 'Nidalee', 'Talon', 'Jhin', 'Thresh']","[45, 81, 117, 46, 120]"
red,4698192460,False,"['Garen', 'Olaf', 'Xerath', 'Draven', 'Karma']","[33, 84, 138, 22, 50]"
blue,4698074593,True,"['Garen', 'Shyvana', 'Nunu & Willump', 'Xayah', 'Karma']","[33, 105, 83, 137, 50]"
red,4698074593,False,"['Teemo', ""Rek'Sai"", 'Aatrox', 'Aphelios', 'Lulu']","[119, 94, 0, 7, 67]"
blue,4697904948,False,"['Malphite', 'Olaf', 'Karma', 'Ezreal', 'Blitzcrank']","[69, 84, 50, 27, 12]"
red,4697904948,True,"['Garen', 'Master Yi', ""Kog'Maw"", 'Soraka', 'Senna']","[33, 72, 60, 111, 101]"
blue,4697864907,False,"['Sylas', 'Nocturne', 'Tryndamere', 'Heimerdinger', 'Senna']","[113, 82, 123, 38, 101]"
red,4697864907,True,"['Malphite', 'Nidalee', 'Zoe', 'Ezreal', 'Thresh']","[69, 81, 147, 27, 120]"
blue,4697769583,False,"['Sion', 'Gragas', 'Yasuo', 'Ezreal', 'Alistar']","[107, 35, 140, 27, 3]"
red,4697769583,True,"['Darius', 'Nidalee', 'Zed', ""Kai'Sa"", 'Karma']","[20, 81, 144, 48, 50]"
blue,4697712527,True,"['Darius', 'Wukong', 'Katarina', 'Yasuo', 'Rakan']","[20, 74, 53, 140, 92]"
red,4697712527,False,"['Renekton', ""Kha'Zix"", 'Cassiopeia', 'Lucian', 'Janna']","[95, 57, 17, 66, 42]"
blue,4695656363,True,"['Garen', 'Lee Sin', 'Syndra', 'Caitlyn', 'Senna']","[33, 62, 114, 15, 101]"
red,4695656363,False,"['Mordekaiser', ""Kha'Zix"", 'Lux', ""Kog'Maw"", 'Morgana']","[75, 57, 68, 60, 76]"
blue,4694594298,False,"['Garen', 'Master Yi', 'Vladimir', ""Kog'Maw"", 'Lulu']","[33, 72, 134, 60, 67]"
red,4694594298,True,"['Wukong', 'Trundle', 'Kassadin', 'Vayne', 'Soraka']","[74, 122, 52, 129, 111]"
blue,4694535681,False,"['Maokai', 'Taliyah', 'Azir', 'Ezreal', 'Senna']","[71, 116, 10, 27, 101]"
red,4694535681,True,"['Ornn', 'Lee Sin', 'Morgana', 'Brand', 'Nautilus']","[86, 62, 76, 13, 79]"
blue,4694467268,True,"['Renekton', 'Gragas', 'Ekko', 'Vayne', 'Soraka']","[95, 35, 24, 129, 111]"
red,4694467268,False,"['Garen', 'Zac', 'Galio', ""Kai'Sa"", 'Thresh']","[33, 143, 31, 48, 120]"
blue,4694385549,True,"['Garen', 'Lee Sin', 'Cassiopeia', 'Jinx', 'Janna']","[33, 62, 17, 47, 42]"
red,4694385549,False,"['Wukong', 'Gragas', 'Vladimir', 'Jhin', 'Sett']","[74, 35, 134, 46, 102]"
blue,4693128554,True,"['Aatrox', 'Jarvan IV', 'Graves', ""Kai'Sa"", 'Janna']","[0, 43, 36, 48, 42]"
red,4693128554,False,"['Garen', 'Ekko', 'Diana', 'Twitch', 'Yuumi']","[33, 24, 21, 125, 142]"
blue,4692990717,True,"['Jayce', 'Nocturne', 'Irelia', 'Heimerdinger', 'Nautilus']","[45, 82, 40, 38, 79]"
red,4692990717,False,"['Gnar', 'Zac', 'Orianna', 'Aphelios', 'Leona']","[34, 143, 85, 7, 63]"
blue,4692905055,True,"['Sion', 'Zac', 'Heimerdinger', 'Miss Fortune', 'Nautilus']","[107, 143, 38, 73, 79]"
red,4692905055,False,"['Darius', 'Fiddlesticks', 'Cassiopeia', 'Ezreal', 'Brand']","[20, 28, 17, 27, 13]"
blue,4692639862,False,"['Irelia', 'Volibear', 'Katarina', 'Ashe', 'Senna']","[40, 135, 53, 8, 101]"
red,4692639862,True,"['Garen', 'Hecarim', 'Vladimir', 'Ezreal', 'Bard']","[33, 37, 134, 27, 11]"
blue,4692695289,True,"['Vladimir', 'Vi', 'Orianna', 'Jhin', 'Janna']","[134, 132, 85, 46, 42]"
red,4692695289,False,"['Garen', 'Graves', 'Twisted Fate', ""Kai'Sa"", 'Zyra']","[33, 36, 124, 48, 148]"
blue,4691754461,False,"['Garen', 'Kindred', 'Galio', 'Ezreal', 'Bard']","[33, 58, 31, 27, 11]"
red,4691754461,True,"['Katarina', 'Vi', 'Draven', 'Neeko', 'Soraka']","[53, 132, 22, 80, 111]"
blue,4691627425,True,"['Garen', 'Ekko', 'Zed', 'Twitch', 'Senna']","[33, 24, 144, 125, 101]"
red,4691627425,False,"['Volibear', 'Gragas', 'Zoe', 'Ezreal', 'Yuumi']","[135, 35, 147, 27, 142]"
blue,4691484158,True,"['Wukong', ""Rek'Sai"", 'Zoe', 'Ashe', 'Lulu']","[74, 94, 147, 8, 67]"
red,4691484158,False,"['Garen', 'Shaco', 'Xerath', 'Draven', 'Thresh']","[33, 103, 138, 22, 120]"
blue,4691384017,False,"['Garen', 'Volibear', 'Twisted Fate', 'Draven', 'Veigar']","[33, 135, 124, 22, 130]"
red,4691384017,True,"['Darius', 'Shaco', 'Kassadin', 'Aphelios', 'Senna']","[20, 103, 52, 7, 101]"
blue,4689867291,True,"['Garen', 'Master Yi', 'Ryze', 'Ezreal', 'Yuumi']","[33, 72, 99, 27, 142]"
red,4689867291,False,"['Sion', 'Fiddlesticks', 'Irelia', 'Ashe', 'Thresh']","[107, 28, 40, 8, 120]"
blue,4687197164,False,"['Garen', 'Fiddlesticks', 'Veigar', 'Miss Fortune', 'Rakan']","[33, 28, 130, 73, 92]"
red,4687197164,True,"['Sylas', 'Ekko', 'Lucian', 'Ezreal', 'Nami']","[113, 24, 66, 27, 77]"
blue,4685767858,True,"['Garen', 'Graves', ""Vel'Koz"", 'Aphelios', 'Yuumi']","[33, 36, 131, 7, 142]"
red,4685767858,False,"['Shen', 'Elise', 'Lucian', 'Draven', 'Lux']","[104, 25, 66, 22, 68]"
blue,4685602180,False,"['Garen', 'Ekko', ""Vel'Koz"", ""Kog'Maw"", 'Lulu']","[33, 24, 131, 60, 67]"
red,4685602180,True,"['Ornn', 'Kindred', 'Cassiopeia', 'Aphelios', 'Bard']","[86, 58, 17, 7, 11]"
blue,4685475457,False,"['Kayn', 'Shyvana', 'Katarina', 'Yasuo', 'Lulu']","[55, 105, 53, 140, 67]"
red,4685475457,True,"['Warwick', 'Lee Sin', 'Cassiopeia', 'Draven', 'Sona']","[136, 62, 17, 22, 110]"
blue,4685378897,True,"['Garen', 'Nidalee', 'Zed', 'Varus', 'Swain']","[33, 81, 144, 128, 112]"
red,4685378897,False,"['Aatrox', ""Kha'Zix"", 'Azir', 'Ezreal', 'Thresh']","[0, 57, 10, 27, 120]"
blue,4682850862,True,"['Camille', 'Jarvan IV', 'Kayle', 'Jhin', 'Pyke']","[16, 43, 54, 46, 89]"
red,4682850862,False,"['Garen', 'Elise', 'Twisted Fate', 'Senna', 'Soraka']","[33, 25, 124, 101, 111]"
blue,4682703588,True,"['Quinn', 'Shyvana', 'Kassadin', 'Jhin', 'Blitzcrank']","[91, 105, 52, 46, 12]"
red,4682703588,False,"['Volibear', 'Kayn', 'Zed', 'Ezreal', 'Xerath']","[135, 55, 144, 27, 138]"
blue,4678833014,True,"['Maokai', 'Graves', ""Vel'Koz"", 'Ezreal', 'Sett']","[71, 36, 131, 27, 102]"
red,4678833014,False,"['Garen', 'Vi', 'LeBlanc', 'Jhin', 'Soraka']","[33, 132, 61, 46, 111]"
blue,4678803163,False,"['Syndra', 'Volibear', ""Kog'Maw"", ""Kai'Sa"", 'Leona']","[114, 135, 60, 48, 63]"
red,4678803163,True,"['Garen', 'Zac', 'Vladimir', 'Caitlyn', 'Anivia']","[33, 143, 134, 15, 5]"
blue,4678605678,True,"['Sion', 'Zac', 'Cassiopeia', 'Sivir', 'Janna']","[107, 143, 17, 108, 42]"
red,4678605678,False,"['Soraka', 'Kayn', 'Galio', 'Tristana', 'Thresh']","[111, 55, 31, 121, 120]"
blue,4678095663,False,"['Camille', 'Nunu & Willump', 'Sylas', 'Jhin', 'Janna']","[16, 83, 113, 46, 42]"
red,4678095663,True,"['Garen', 'Vi', 'Orianna', 'Ezreal', 'Nami']","[33, 132, 85, 27, 77]"
blue,4677213750,False,"['Kayle', 'Ekko', 'Yasuo', ""Kai'Sa"", 'Blitzcrank']","[54, 24, 140, 48, 12]"
red,4677213750,True,"['Camille', 'Fiddlesticks', 'Fizz', 'Lucian', 'Nami']","[16, 28, 30, 66, 77]"
blue,4677056686,True,"['Vladimir', 'Fiddlesticks', 'Garen', 'Twitch', 'Lulu']","[134, 28, 33, 125, 67]"
red,4677056686,False,"['Sett', 'Master Yi', 'Lux', 'Miss Fortune', ""Vel'Koz""]","[102, 72, 68, 73, 131]"
blue,4676393905,False,"[""Kai'Sa"", 'Jarvan IV', 'Twisted Fate', ""Kog'Maw"", 'Karma']","[48, 43, 124, 60, 50]"
red,4676393905,True,"['Garen', 'Sett', 'Zoe', 'Ezreal', 'Blitzcrank']","[33, 102, 147, 27, 12]"
blue,4653030603,False,"['Riven', 'Zac', 'Viktor', ""Kai'Sa"", 'Morgana']","[97, 143, 133, 48, 76]"
red,4653030603,True,"['Ezreal', 'Trundle', 'Katarina', 'Jhin', 'Senna']","[27, 122, 53, 46, 101]"
blue,4652555629,False,"['Jax', 'Lee Sin', 'Kassadin', 'Xayah', 'Yuumi']","[44, 62, 52, 137, 142]"
red,4652555629,True,"['Fiora', 'Zac', 'Yasuo', 'Syndra', 'Braum']","[29, 143, 140, 114, 14]"
blue,4634879773,False,"['Irelia', 'Wukong', 'Zilean', 'Draven', 'Senna']","[40, 74, 146, 22, 101]"
red,4634879773,True,"['Camille', 'Shaco', 'Kassadin', 'Ziggs', 'Nautilus']","[16, 103, 52, 145, 79]"
blue,4634679335,True,"['Vladimir', 'Olaf', 'Sylas', 'Caitlyn', 'Thresh']","[134, 84, 113, 15, 120]"
red,4634679335,False,"['Irelia', 'Xin Zhao', 'Galio', 'Varus', 'Bard']","[40, 139, 31, 128, 11]"
blue,4429225894,False,"['Shen', 'Zac', ""Kog'Maw"", 'Senna', 'Soraka']","[104, 143, 60, 101, 111]"
red,4429225894,True,"['Gangplank', 'Lee Sin', 'Zoe', 'Vayne', 'Lulu']","[32, 62, 147, 129, 67]"
blue,4723967113,False,"['Lucian', 'Fiddlesticks', 'Yasuo', 'Ezreal', 'Lulu']","[66, 28, 140, 27, 67]"
red,4723967113,True,"['Maokai', 'Sylas', 'Zed', 'Caitlyn', 'Soraka']","[71, 113, 144, 15, 111]"
blue,4721450525,True,"['Kled', 'Shaco', 'Syndra', 'Orianna', 'Sona']","[59, 103, 114, 85, 110]"
red,4721450525,False,"['Garen', 'Rengar', 'Kassadin', 'Ashe', 'Zilean']","[33, 96, 52, 8, 146]"
blue,4720069253,False,"['Teemo', 'Olaf', 'Galio', 'Karthus', 'Nami']","[119, 84, 31, 51, 77]"
red,4720069253,True,"['Urgot', 'Fiddlesticks', 'Vladimir', 'Vayne', 'Lux']","[127, 28, 134, 129, 68]"
blue,4716594954,False,"['Darius', 'Ekko', 'Zed', ""Kog'Maw"", 'Lulu']","[20, 24, 144, 60, 67]"
red,4716594954,True,"['Malzahar', ""Kha'Zix"", 'Renekton', 'Senna', 'Brand']","[70, 57, 95, 101, 13]"
blue,4710143771,True,"['Sett', 'Fiddlesticks', 'Twisted Fate', 'Kalista', 'Nami']","[102, 28, 124, 49, 77]"
red,4710143771,False,"['Aatrox', 'Vi', 'Xerath', ""Kai'Sa"", 'Pyke']","[0, 132, 138, 48, 89]"
blue,4704122102,False,"['Poppy', 'Lee Sin', 'Zoe', 'Ezreal', 'Taric']","[88, 62, 147, 27, 118]"
red,4704122102,True,"['Camille', 'Fiddlesticks', ""Vel'Koz"", 'Jhin', 'Leona']","[16, 28, 131, 46, 63]"
blue,4690199222,True,"['Darius', 'Jarvan IV', 'Fiddlesticks', 'Vayne', 'Zilean']","[20, 43, 28, 129, 146]"
red,4690199222,False,"['Malphite', 'Dr. Mundo', 'Karma', 'Ezreal', 'Bard']","[69, 23, 50, 27, 11]"
blue,4687404829,False,"['Camille', 'Xin Zhao', 'Galio', 'Ezreal', 'Zilean']","[16, 139, 31, 27, 146]"
red,4687404829,True,"['Irelia', 'Fiddlesticks', 'Tryndamere', 'Kalista', 'Thresh']","[40, 28, 123, 49, 120]"
blue,4687197164,False,"['Garen', 'Fiddlesticks', 'Veigar', 'Miss Fortune', 'Rakan']","[33, 28, 130, 73, 92]"
red,4687197164,True,"['Sylas', 'Ekko', 'Lucian', 'Ezreal', 'Nami']","[113, 24, 66, 27, 77]"
blue,4686403024,False,"['Sion', 'Volibear', 'Vladimir', ""Kai'Sa"", 'Blitzcrank']","[107, 135, 134, 48, 12]"
red,4686403024,True,"['Vayne', 'Fiddlesticks', 'Wukong', 'Xayah', 'Brand']","[129, 28, 74, 137, 13]"
blue,4686233595,True,"['Rengar', 'Fiddlesticks', 'Veigar', 'Caitlyn', 'Bard']","[96, 28, 130, 15, 11]"
red,4686233595,False,"['Vladimir', 'Sejuani', 'Aatrox', 'Aphelios', 'Lulu']","[134, 100, 0, 7, 67]"
blue,4685435982,False,"[""Cho'Gath"", 'Fiddlesticks', 'Ekko', ""Kai'Sa"", 'Soraka']","[18, 28, 24, 48, 111]"
red,4685435982,True,"['Tryndamere', 'Rengar', 'Cassiopeia', 'Ezreal', 'Pyke']","[123, 96, 17, 27, 89]"
blue,4685423760,False,"['Fiora', 'Amumu', 'Galio', 'Draven', 'Thresh']","[29, 4, 31, 22, 120]"
red,4685423760,True,"['Wukong', 'Fiddlesticks', 'Kassadin', 'Ezreal', 'Yuumi']","[74, 28, 52, 27, 142]"
blue,4684770432,False,"['Volibear', 'Nocturne', 'Galio', 'Neeko', 'Soraka']","[135, 82, 31, 80, 111]"
red,4684770432,True,"['Garen', 'Fiddlesticks', 'Irelia', 'Caitlyn', 'Bard']","[33, 28, 40, 15, 11]"
blue,4684744009,True,"['Nasus', 'Fiddlesticks', 'Cassiopeia', 'Yasuo', 'Soraka']","[78, 28, 17, 140, 111]"
red,4684744009,False,"['Garen', 'Elise', 'Galio', 'Aphelios', 'Senna']","[33, 25, 31, 7, 101]"
blue,4684401760,True,"['Irelia', 'Fiddlesticks', ""Kog'Maw"", 'Tristana', 'Lulu']","[40, 28, 60, 121, 67]"
red,4684401760,False,"['Aatrox', 'Graves', 'Twisted Fate', 'Caitlyn', 'Bard']","[0, 36, 124, 15, 11]"
blue,4684136278,False,"['Maokai', 'Olaf', 'Neeko', 'Varus', 'Leona']","[71, 84, 80, 128, 63]"
red,4684136278,True,"['Aatrox', 'Fiddlesticks', 'Corki', 'Vayne', 'Karma']","[0, 28, 19, 129, 50]"
blue,4679838195,True,"['Jax', 'Fiddlesticks', 'Orianna', 'Ezreal', 'Thresh']","[44, 28, 85, 27, 120]"
red,4679838195,False,"['Hecarim', 'Olaf', 'Ekko', ""Kai'Sa"", 'Nautilus']","[37, 84, 24, 48, 79]"
blue,4676960409,True,"['Mordekaiser', 'Nunu & Willump', 'Ekko', 'Vayne', 'Sona']","[75, 83, 24, 129, 110]"
red,4676960409,False,"['Sett', 'Fiddlesticks', 'Kled', 'Veigar', 'Rakan']","[102, 28, 59, 130, 92]"
blue,4676733082,False,"['Gnar', 'Nocturne', 'Vladimir', 'Jhin', 'Karma']","[34, 82, 134, 46, 50]"
red,4676733082,True,"[""Cho'Gath"", 'Fiddlesticks', 'Qiyana', 'Caitlyn', 'Thresh']","[18, 28, 90, 15, 120]"
blue,4671379307,True,"['Volibear', 'Zac', 'Syndra', 'Ezreal', 'Bard']","[135, 143, 114, 27, 11]"
red,4671379307,False,"['Shen', 'Fiddlesticks', 'Zoe', 'Yasuo', 'Senna']","[104, 28, 147, 140, 101]"
blue,4668418837,False,"['Volibear', 'Fiddlesticks', 'Viktor', 'Ezreal', 'Thresh']","[135, 28, 133, 27, 120]"
red,4668418837,True,"['Shen', 'Jarvan IV', 'Corki', 'Caitlyn', 'Morgana']","[104, 43, 19, 15, 76]"
blue,4665755610,False,"['Jayce', 'Wukong', 'Zoe', 'Vayne', 'Thresh']","[45, 74, 147, 129, 120]"
red,4665755610,True,"['Tryndamere', 'Kayn', 'Zilean', 'Ezreal', 'Karma']","[123, 55, 146, 27, 50]"
blue,4650719001,False,"['Gnar', 'Fiddlesticks', ""Vel'Koz"", 'Vayne', 'Janna']","[34, 28, 131, 129, 42]"
red,4650719001,True,"['Maokai', 'Dr. Mundo', 'Katarina', 'Ezreal', 'Xerath']","[71, 23, 53, 27, 138]"
blue,4650482457,False,"['Camille', 'Wukong', 'Ekko', 'Caitlyn', 'Pyke']","[16, 74, 24, 15, 89]"
red,4650482457,True,"['Kled', 'Fiddlesticks', 'Neeko', 'Ezreal', 'Senna']","[59, 28, 80, 27, 101]"
blue,4627174468,True,"['Mordekaiser', 'Fiddlesticks', 'Yasuo', ""Kai'Sa"", 'Thresh']","[75, 28, 140, 48, 120]"
red,4627174468,False,"['Urgot', 'Warwick', 'Gragas', 'Lucian', 'Leona']","[127, 136, 35, 66, 63]"
blue,4626843406,False,"['Ornn', 'Amumu', 'Ahri', 'Ezreal', 'Lulu']","[86, 4, 1, 27, 67]"
red,4626843406,True,"['Gangplank', ""Rek'Sai"", 'Kennen', 'Kalista', 'Thresh']","[32, 94, 56, 49, 120]"
blue,4626665118,True,"['Ornn', 'Fiddlesticks', 'Syndra', 'Ezreal', 'Xerath']","[86, 28, 114, 27, 138]"
red,4626665118,False,"['Camille', 'Trundle', 'Kennen', 'Varus', 'Thresh']","[16, 122, 56, 128, 120]"
blue,4621068545,True,"['Aatrox', 'Graves', 'Fizz', 'Lucian', 'Nautilus']","[0, 36, 30, 66, 79]"
red,4621068545,False,"['Sett', 'Warwick', 'Ekko', ""Kog'Maw"", 'Lulu']","[102, 136, 24, 60, 67]"
blue,4621092266,False,"['Zed', 'Jarvan IV', 'Corki', 'Ezreal', 'Janna']","[144, 43, 19, 27, 42]"
red,4621092266,True,"['Darius', 'Fiddlesticks', 'Wukong', 'Cassiopeia', 'Xerath']","[20, 28, 74, 17, 138]"
blue,4620883377,True,"[""Cho'Gath"", 'Fiddlesticks', 'Katarina', 'Ezreal', 'Xerath']","[18, 28, 53, 27, 138]"
red,4620883377,False,"['Yorick', 'Graves', 'Corki', 'Varus', 'Janna']","[141, 36, 19, 128, 42]"
blue,4620561254,False,"['Camille', ""Rek'Sai"", 'Twisted Fate', 'Varus', 'Yuumi']","[16, 94, 124, 128, 142]"
red,4620561254,True,"['Darius', 'Fiddlesticks', 'Maokai', 'Twitch', 'Senna']","[20, 28, 71, 125, 101]"
blue,4615942611,False,"['Akali', 'Amumu', 'Zoe', 'Ezreal', 'Janna']","[2, 4, 147, 27, 42]"
red,4615942611,True,"['Malphite', 'Warwick', ""Vel'Koz"", 'Twitch', 'Lulu']","[69, 136, 131, 125, 67]"
blue,4615763319,True,"['Maokai', 'Zed', 'Syndra', 'Vayne', 'Leona']","[71, 144, 114, 129, 63]"
red,4615763319,False,"['Jayce', 'Fiddlesticks', 'Nocturne', 'Ezreal', 'Lulu']","[45, 28, 82, 27, 67]"
blue,4615595139,False,"['Kennen', 'Kayn', 'Malphite', 'Vayne', 'Janna']","[56, 55, 69, 129, 42]"
red,4615595139,True,"['Renekton', 'Fiddlesticks', ""Vel'Koz"", 'Ezreal', 'Lulu']","[95, 28, 131, 27, 67]"
blue,4614585415,True,"['Aatrox', 'Fiddlesticks', 'Nocturne', 'Ezreal', 'Lulu']","[0, 28, 82, 27, 67]"
red,4614585415,False,"['Darius', 'Xin Zhao', 'Vladimir', 'Irelia', 'Morgana']","[20, 139, 134, 40, 76]"
blue,4614279396,False,"['Shen', 'Fiddlesticks', 'Twisted Fate', 'Draven', 'Yuumi']","[104, 28, 124, 22, 142]"
red,4614279396,True,"['Sett', 'Dr. Mundo', 'Anivia', ""Kog'Maw"", 'Lulu']","[102, 23, 5, 60, 67]"
blue,4614283358,True,"['Garen', 'Fiddlesticks', 'Xerath', 'Kalista', 'Taric']","[33, 28, 138, 49, 118]"
red,4614283358,False,"['Maokai', 'Evelynn', ""Vel'Koz"", ""Kai'Sa"", 'Rakan']","[71, 26, 131, 48, 92]"
blue,4613677217,True,"['Olaf', 'Nidalee', 'Ekko', 'Caitlyn', 'Yuumi']","[84, 81, 24, 15, 142]"
red,4613677217,False,"['Maokai', 'Rengar', 'Katarina', 'Ezreal', 'Karma']","[71, 96, 53, 27, 50]"
blue,4613602716,True,"['Aatrox', 'Shyvana', 'Kled', ""Kai'Sa"", 'Thresh']","[0, 105, 59, 48, 120]"
red,4613602716,False,"['Urgot', 'Fiddlesticks', 'Lucian', 'Ezreal', 'Karma']","[127, 28, 66, 27, 50]"
blue,4613546633,True,"['Maokai', 'Fiddlesticks', ""Vel'Koz"", 'Ezreal', 'Lee Sin']","[71, 28, 131, 27, 62]"
red,4613546633,False,"['Riven', 'Zac', 'Qiyana', 'Ziggs', 'Nautilus']","[97, 143, 90, 145, 79]"
blue,4612476226,False,"['Aatrox', 'Nidalee', ""Vel'Koz"", 'Varus', 'Nautilus']","[0, 81, 131, 128, 79]"
red,4612476226,True,"['Urgot', 'Fiddlesticks', 'Kassadin', 'Vayne', 'Yuumi']","[127, 28, 52, 129, 142]"
blue,4610651382,True,"['Shen', 'Lee Sin', 'Pantheon', 'Miss Fortune', 'Swain']","[104, 62, 87, 73, 112]"
red,4610651382,False,"['Urgot', 'Fiddlesticks', 'Malphite', 'Ashe', 'Morgana']","[127, 28, 69, 8, 76]"
blue,4607349847,False,"['Camille', 'Nunu & Willump', 'Ahri', 'Miss Fortune', 'Leona']","[16, 83, 1, 73, 63]"
red,4607349847,True,"['Mordekaiser', 'Fiddlesticks', 'Katarina', 'Varus', 'Yuumi']","[75, 28, 53, 128, 142]"
blue,4607320240,False,"['Sett', 'Aatrox', 'Orianna', ""Kai'Sa"", 'Yuumi']","[102, 0, 85, 48, 142]"
red,4607320240,True,"['Urgot', 'Fiddlesticks', 'Kassadin', 'Ezreal', 'Sona']","[127, 28, 52, 27, 110]"
blue,4607301593,False,"['Camille', 'Trundle', 'Katarina', 'Aphelios', 'Senna']","[16, 122, 53, 7, 101]"
red,4607301593,True,"['Urgot', 'Fiddlesticks', 'Sylas', 'Jinx', 'Sona']","[127, 28, 113, 47, 110]"
blue,4607211295,False,"['Olaf', ""Kha'Zix"", 'Syndra', 'Ezreal', 'Janna']","[84, 57, 114, 27, 42]"
red,4607211295,True,"['Sett', 'Fiddlesticks', 'Ornn', 'Ashe', 'Thresh']","[102, 28, 86, 8, 120]"
blue,4603786141,True,"['Teemo', 'Kayn', 'Lissandra', 'Vayne', 'Bard']","[119, 55, 65, 129, 11]"
red,4603786141,False,"['Gnar', 'Rengar', 'Annie', 'Tristana', 'Karma']","[34, 96, 6, 121, 50]"
blue,4603720017,True,"['Malphite', 'Fiddlesticks', 'Orianna', 'Aphelios', 'Thresh']","[69, 28, 85, 7, 120]"
red,4603720017,False,"['Mordekaiser', 'Trundle', 'Kassadin', 'Vayne', 'Lulu']","[75, 122, 52, 129, 67]"
blue,4599595067,True,"['Ornn', 'Olaf', 'Katarina', 'Aphelios', 'Blitzcrank']","[86, 84, 53, 7, 12]"
red,4599595067,False,"['Vayne', 'Trundle', ""Vel'Koz"", 'Tristana', 'Sett']","[129, 122, 131, 121, 102]"
blue,4576307384,True,"['Gangplank', 'Master Yi', 'Syndra', 'Varus', 'Lulu']","[32, 72, 114, 128, 67]"
red,4576307384,False,"['Renekton', 'Sejuani', 'Ryze', 'Miss Fortune', 'Annie']","[95, 100, 99, 73, 6]"
